delta_ms
-31.45
20.41
20.41
-136.71
-136.71
77.69
-56.21
4.55
18.87
18.87
47.51
52.93
52.93
104.78
17.32
17.32
45.96
45.96
-64.72
-59.3
71.12
-53.88
-53.88
44.42
73.06
73.06
-84.06
-148.3
-148.3
182.2
182.2
-67.8
-62.38
160.92
35.92
35.92
-5.1
-69.34
-69.34
121.84
80.82
80.82
-169.18
-169.18
91.66
-19.02
88.17
-36.83
-36.83
-31.41
20.45
20.45
-43.79
-131.25
-131.25
-102.61
-102.61
-73.97
131.53
6.53
6.53
35.17
87.03
87.03
115.67
4.99
4.99
-82.47
-82.47
-53.83
-94.85
-219.85
32.09
-55.37
-55.37
112.59
-137.41
-137.41
53.76
53.76
-56.92
64.6
-60.4
-46.08
-46.08
-171.08
168.32
43.32
80.86
-44.14
109.5
-15.5
-140.5
-140.5
36.36
50.68
18.56
79.32
-45.68
-31.36
-17.04
20.5
20.5
11.6
25.92
25.92
-99.08
77.78
-47.22
-9.68
-41.8
18.96
18.96
33.28
-91.72
61.92
-63.08
44.12
58.44
-66.56
-5.8
-5.8
31.73
46.05
37.15
28.25
-96.75
103.33
-21.67
-30.57
-30.57
30.19
44.51
12.39
-112.61
41.03
-83.97
0.01
-32.11
-32.11
-17.79
42.97
42.97
80.51
-44.49
-53.39
-62.29
-47.97
152.11
152.11
27.11
-5.01
32.53
70.07
-54.93
-63.83
89.81
-35.19
-35.19
25.57
39.89
54.21
68.53
-56.47
-42.15
-4.61
-13.51
-13.51
0.8
-124.2
52.66
66.98
-58.02
-43.7
-29.38
-15.06
-15.06
-140.06
36.8
36.8
27.9
42.22
79.76
-45.24
-30.92
6.62
6.62
-2.28
35.26
49.58
-75.42
55.0
-70.0
-32.46
5.08
5.08
19.4
33.72
-91.28
85.58
-39.42
-48.32
-34.0
3.54
3.54
-5.36
8.96
46.5
60.82
-64.18
-49.86
150.22
25.22
25.22
-6.9
30.63
30.63
44.95
36.05
-88.95
87.91
-37.09
0.45
0.45
14.77
5.87
20.19
80.95
-44.05
-52.95
-15.41
-1.09
-1.09
50.77
56.19
56.19
-31.27
136.69
136.69
49.23
49.23
54.65
-32.81
-4.17
-4.17
24.47
24.47
76.33
76.33
-57.57
-28.93
-28.93
-116.39
-116.39
51.56
-59.12
-30.48
-30.48
21.38
-66.08
-66.08
125.1
14.42
14.42
19.84
19.84
-67.62
-38.98
12.88
12.88
3.98
41.52
41.52
-69.16
-69.16
-17.3
-17.3
-26.2
150.66
150.66
16.76
16.76
91.84
91.84
-65.28
9.8
9.8
38.44
67.07
67.07
-20.39
-14.97
-14.97
-102.43
-102.43
65.53
-45.15
-16.51
-16.51
-11.09
-11.09
40.77
40.77
115.85
-134.15
-134.15
173.13
173.13
-76.87
230.41
-19.59
-19.59
32.27
84.13
84.13
112.77
-137.23
-137.23
-108.59
-108.59
-56.73
-28.1
130.96
5.96
5.96
81.04
81.04
-168.96
-168.96
161.54
161.54
-88.46
-88.46
-83.04
-83.04
247.46
247.46
-2.54
-2.54
165.42
54.74
54.74
106.6
-143.4
-143.4
187.1
187.1
-62.9
-34.26
142.6
17.6
17.6
46.24
74.88
74.88
103.51
85.71
85.71
160.79
160.79
-89.21
241.29
116.29
-8.71
-8.71
71.79
71.79
-178.21
-33.47
-33.47
-97.71
-97.71
-69.07
214.99
89.99
-35.01
-35.01
40.07
68.71
68.71
97.35
-152.65
-152.65
177.85
177.85
65.62
65.62
-184.38
122.9
122.9
-127.1
-127.1
226.62
-23.38
83.82
-41.18
-41.18
114.4
3.72
3.72
-106.96
-106.96
-55.1
-49.68
-12.14
2.18
2.18
7.6
36.24
36.24
111.32
93.51
93.51
-156.49
-156.49
197.23
-52.77
-177.77
50.95
79.59
79.59
-170.41
26.19
26.19
-61.27
60.25
-64.75
-3.99
-3.99
-128.99
224.73
99.73
-25.27
105.15
-19.85
-144.85
-144.85
32.01
-92.99
60.65
28.53
-96.47
-12.49
-137.49
16.15
16.15
100.12
-24.88
-24.88
-149.88
203.84
78.84
-46.16
84.26
84.26
-40.74
-165.74
80.78
-44.22
-169.22
123.74
-1.26
13.06
13.06
-111.94
41.7
32.8
23.9
-101.1
-226.1
150.84
150.84
25.84
40.16
54.48
-70.52
-195.52
197.68
72.68
-52.32
170.98
170.98
45.98
13.85
4.95
-120.05
33.59
-91.41
131.89
6.89
6.89
-118.11
58.75
3.41
64.17
-60.83
116.03
-8.97
5.35
5.35
-3.55
-128.55
164.41
39.41
76.95
-48.05
82.37
-42.63
-42.63
-167.63
55.67
55.67
-69.33
37.87
52.19
-72.81
-35.27
2.27
2.27
39.81
7.69
22.01
-102.99
97.09
-27.91
-13.59
-45.71
-45.71
107.93
-17.07
-142.07
34.78
-90.22
109.86
-15.14
-24.04
-24.04
36.72
-88.28
18.92
33.24
-91.76
-31.0
-156.0
136.96
136.96
11.96
49.5
63.82
-61.18
-46.86
83.56
-41.44
19.32
19.32
-12.8
24.74
62.28
30.16
90.92
-34.08
-19.76
-5.44
-5.44
124.98
-0.02
60.74
51.84
-73.16
-35.62
-44.52
132.34
7.34
21.66
35.98
-89.02
-28.27
-37.17
-37.17
-31.75
43.33
43.33
71.97
-38.71
-38.71
-10.07
-10.07
-143.97
-68.89
-40.25
-40.25
-34.83
-34.83
17.03
17.03
45.67
97.53
97.53
102.95
102.95
38.71
-95.19
-20.11
-20.11
8.53
13.95
13.95
65.8
-44.88
-44.88
146.3
146.3
35.62
41.04
-46.42
-46.42
130.44
5.44
5.44
10.86
10.86
62.72
62.72
-62.28
-47.96
-47.96
-19.32
-19.32
-106.78
-106.78
-54.92
-49.5
-49.5
2.36
31.0
31.0
36.42
-74.26
-74.26
24.04
24.04
29.46
-81.22
249.27
249.27
-0.73
4.69
4.69
219.09
-30.91
-30.91
137.05
137.05
26.37
78.23
-55.67
-55.67
19.41
24.83
24.83
53.47
128.55
128.55
-5.35
-5.35
-139.25
-64.17
-35.53
-35.53
-44.43
-6.89
-6.89
44.97
44.97
73.61
73.61
-51.39
79.02
79.02
154.1
154.1
-95.9
-95.9
48.84
-38.62
-38.62
13.24
18.66
18.66
70.52
99.16
99.16
11.7
11.7
17.12
68.98
-41.7
-41.7
38.8
38.8
67.44
72.86
72.86
147.94
147.94
-102.06
-73.42
-68.0
-68.0
7.07
-10.73
-10.73
64.35
92.99
92.99
144.85
144.85
-105.15
-76.51
-24.65
-24.65
-149.65
32.63
32.63
61.27
61.27
-63.73
89.91
89.91
-160.09
-160.09
170.41
170.41
-79.59
-50.95
-50.95
-22.31
29.55
29.55
11.75
110.05
110.05
92.24
92.24
144.1
-105.9
-30.82
-30.82
-25.4
-25.4
3.24
3.24
-246.76
83.74
83.74
158.82
158.82
24.92
-132.2
-80.34
-80.34
-5.26
23.38
23.38
5.58
-244.42
-244.42
132.52
132.52
-117.48
166.58
-83.42
-83.42
43.51
48.93
48.93
-201.07
181.29
181.29
-68.71
238.57
238.57
-11.43
22.63
74.49
74.49
-175.51
-175.51
183.63
-66.37
-66.37
-14.51
-14.51
14.13
14.13
42.77
-21.47
-21.47
123.27
123.27
-126.73
-98.1
162.74
162.74
-87.26
62.9
-187.1
-187.1
120.18
120.18
-129.82
-77.96
229.32
229.32
-20.68
-20.68
31.18
31.18
59.82
42.02
42.02
117.1
117.1
-132.9
-81.04
-52.4
-52.4
28.1
28.1
56.73
-193.27
-193.27
137.23
137.23
-112.77
148.07
-101.93
-101.93
-26.85
-26.85
82.29
82.29
-5.17
-5.17
-115.85
-133.65
-35.35
-35.35
-6.71
-1.29
-1.29
50.57
-199.43
-199.43
154.29
154.29
-95.71
211.56
-38.44
-38.44
18.84
18.84
47.48
47.48
-202.52
127.98
-122.02
-122.02
-70.16
-87.96
-87.96
-12.88
21.18
21.18
96.26
-153.74
205.4
205.4
-61.86
-61.86
-33.22
-33.22
18.64
18.64
-92.04
-92.04
75.92
75.92
104.56
104.56
-52.56
-52.56
-41.72
-41.72
-59.52
-54.1
-54.1
90.63
-34.37
-159.37
-14.63
-14.63
-32.43
-32.43
-27.01
80.19
-44.81
-44.81
-16.17
157.21
32.21
-8.81
98.39
98.39
-12.29
-12.29
62.79
62.79
-62.21
21.77
21.77
189.73
-60.27
-60.27
-54.85
-179.85
240.05
240.05
-9.95
181.22
181.22
-68.78
52.74
52.74
2.82
-7.62
-7.62
90.68
49.66
49.66
-107.46
-0.26
-125.26
214.14
89.14
89.14
-160.86
-160.86
30.32
105.4
105.4
87.6
-46.3
-46.3
-87.32
-212.32
103.85
-21.15
86.05
86.05
45.03
45.03
143.33
-106.67
-106.67
-54.81
-95.83
-95.83
118.57
-6.43
-131.43
184.75
59.75
59.75
158.05
158.05
-91.95
-16.87
-16.87
-34.67
133.29
133.29
115.49
-9.51
97.69
-152.31
-152.31
-54.01
-54.01
-2.15
-43.17
-43.17
171.22
-78.78
-78.78
135.62
10.62
-114.38
85.7
-39.3
-39.3
-57.1
-57.1
17.98
-232.02
-232.02
-17.62
127.12
127.12
-122.88
123.64
-1.36
-126.36
73.72
73.72
32.7
32.7
38.12
-2.9
-2.9
188.28
-61.72
-61.72
13.36
4.46
-4.44
-13.34
47.41
47.41
52.83
52.83
11.81
-29.21
-29.21
-47.01
51.29
51.29
10.27
24.59
-100.41
90.77
-34.23
49.75
-75.25
31.95
-93.05
-9.07
-9.07
66.01
48.21
48.21
76.85
-48.15
-173.15
212.69
87.69
87.69
69.89
69.89
5.65
103.95
103.95
-29.95
-47.76
-47.76
96.98
-28.02
-13.7
0.62
84.6
84.6
43.58
43.58
25.78
-108.12
-108.12
-33.04
-97.28
-97.28
-91.86
15.34
99.32
-25.68
35.08
35.08
179.82
179.82
22.7
4.9
4.9
-82.56
-30.7
-30.7
-71.72
-10.96
96.24
-28.76
101.66
101.66
60.63
60.63
42.83
1.81
1.81
192.99
-57.01
-57.01
-74.81
9.17
-115.83
107.47
-17.53
-17.53
57.55
57.55
39.75
184.49
184.49
-65.51
172.11
172.11
-77.89
145.41
20.41
81.17
-43.83
-43.83
31.25
31.25
-218.75
-4.35
-4.35
-22.15
-63.17
-63.17
11.9
-113.1
-5.9
-14.8
69.18
69.18
-180.82
-180.82
33.58
-7.44
-7.44
-48.46
49.84
49.84
32.04
23.14
-101.86
-17.88
42.88
42.88
-44.58
-44.58
-10.52
-10.52
188.02
63.02
63.02
-186.98
-186.98
4.2
102.49
102.49
84.69
-49.21
-49.21
-90.23
-6.25
31.29
-93.71
83.15
83.15
42.13
42.13
1.11
-109.57
-109.57
-34.49
-75.51
-75.51
92.45
-32.55
-157.55
205.07
80.07
80.07
155.15
155.15
-94.85
12.35
3.45
3.45
-37.57
-101.81
-101.81
-96.39
-22.86
-22.86
-17.44
-58.46
-58.46
132.72
7.72
-117.28
106.02
-18.98
-18.98
32.88
32.88
38.3
-211.7
-211.7
-20.52
-61.54
-61.54
-102.56
27.86
-4.26
102.94
-22.06
-22.06
53.02
53.02
-196.98
-5.8
-5.8
185.37
-64.63
-64.63
10.45
-114.55
-7.35
-16.25
44.51
44.51
-205.49
-205.49
32.13
14.33
14.33
-26.69
48.39
48.39
-85.51
-24.75
105.67
87.87
87.87
46.85
46.85
-203.15
-35.19
-35.19
86.33
161.41
161.41
-88.59
-27.83
9.71
-115.29
84.78
84.78
-165.22
-165.22
-20.48
101.04
101.04
-9.64
-50.66
-50.66
117.3
-7.7
99.5
-25.5
81.7
81.7
17.46
17.46
-23.56
5.08
5.08
-35.94
-53.74
-53.74
137.44
12.44
-112.56
-5.36
8.96
8.96
153.7
153.7
-96.3
2.0
2.0
-39.02
59.27
59.27
-74.63
-13.87
70.11
-179.89
-179.89
-58.37
-58.37
39.93
-47.53
-47.53
-42.11
-59.91
-59.91
131.27
6.27
-118.73
104.57
-20.43
63.55
54.65
-70.35
-9.59
-4.17
-4.17
-45.19
-86.21
-86.21
-104.01
96.07
-28.93
-14.61
-46.73
-46.73
5.12
5.12
33.76
15.96
15.96
67.82
-182.18
-182.18
9.0
23.32
14.42
-17.7
89.5
89.5
141.36
141.36
-108.64
12.88
12.88
-74.58
46.94
46.94
145.24
20.24
104.22
-20.78
-145.78
-145.78
22.18
22.18
-227.82
-13.42
-13.42
61.66
43.85
43.85
-90.05
-6.07
-131.07
83.33
83.33
-27.35
-27.35
1.29
-39.73
-39.73
81.79
-52.11
-52.11
92.63
-32.37
28.39
-3.73
57.03
57.03
39.23
39.23
137.53
3.63
3.63
-37.39
-55.19
-55.19
-119.43
10.99
-114.01
-6.81
77.17
77.17
152.24
152.24
-97.76
-22.68
-22.68
-17.26
57.82
57.82
-76.08
-201.08
115.1
-9.9
120.52
120.52
-129.48
-129.48
15.26
76.02
-48.98
72.54
72.54
-84.58
-84.58
106.6
-18.4
-143.4
-21.88
-21.88
29.98
29.98
-28.84
-28.84
-23.42
-41.22
-41.22
57.07
-67.93
-7.17
100.03
-24.97
-24.97
50.11
50.11
9.09
-101.59
-101.59
205.69
-44.31
-44.31
7.55
-117.45
12.97
-19.15
88.05
88.05
-161.95
-161.95
29.23
11.43
11.43
-52.81
45.49
45.49
-65.19
18.79
79.55
-45.45
-170.45
-170.45
43.95
43.95
-206.05
-38.1
-38.1
60.2
-50.48
-50.48
-114.72
15.7
-109.3
-2.1
81.88
81.88
17.64
17.64
-0.16
-125.16
5.26
5.26
80.34
-76.78
-76.78
-94.58
-219.58
-5.18
-130.18
-130.18
61.0
61.0
-113.92
-113.92
-15.62
-56.64
-56.64
-74.44
-36.9
116.73
-8.27
75.71
75.71
150.79
150.79
-99.21
-47.35
-47.35
-65.15
172.47
172.47
-77.53
-202.53
113.65
-11.35
-136.35
-136.35
-61.27
-61.27
13.81
-27.21
-27.21
-21.79
-86.03
-86.03
128.37
3.37
-121.63
101.67
-23.33
-23.33
51.75
51.75
-12.49
109.02
109.02
-24.88
166.3
166.3
-83.7
116.38
-8.62
89.68
89.68
-160.32
-160.32
239.84
-10.16
-10.16
157.8
-92.2
-92.2
29.32
20.42
104.4
-20.6
86.6
86.6
138.46
138.46
-111.54
218.96
218.96
-31.04
44.04
44.04
142.34
17.34
101.32
-23.68
-148.68
-148.68
65.71
65.71
-184.29
-39.55
-39.55
81.97
-51.93
-51.93
-92.95
14.25
-110.75
112.55
-12.45
-12.45
-169.57
-169.57
21.61
96.69
96.69
-153.31
-55.01
-55.01
220.15
95.15
-154.85
-154.85
59.55
59.55
134.63
0.73
0.73
-40.29
-104.54
-104.54
16.98
8.08
-116.92
199.26
74.26
-50.74
79.68
-45.32
38.66
-2.36
-2.36
-66.6
171.02
171.02
-78.98
28.22
88.98
88.98
-161.02
-161.02
6.94
6.94
35.58
-89.42
-28.66
-28.66
46.42
-41.04
-41.04
34.04
-90.96
16.24
16.24
21.66
21.66
-101.41
-101.41
-101.41
-26.33
-44.13
-44.13
54.17
-70.83
-10.07
-10.07
111.45
111.45
47.21
47.21
29.41
-95.59
11.61
11.61
-29.41
-47.21
-47.21
74.31
-50.69
126.17
126.17
-7.73
-7.73
44.13
44.13
-205.87
105.28
105.28
41.04
41.04
-208.96
107.22
-17.78
-17.78
80.52
155.6
155.6
-94.4
12.8
-112.2
-112.2
78.98
78.98
2.36
2.36
2.36
77.44
-79.68
-79.68
-97.48
195.48
70.48
70.48
-179.52
-179.52
58.1
58.1
133.17
8.17
115.37
115.37
-41.75
-59.55
-59.55
131.63
6.63
113.83
113.83
72.81
72.81
55.01
55.01
-3.81
-3.81
-44.83
146.35
146.35
21.35
212.53
87.53
-162.47
-64.17
43.03
-114.09
-6.89
-6.89
137.85
12.85
12.85
41.49
-83.51
-83.51
107.66
-26.24
-26.24
-44.04
-76.16
-117.18
13.24
13.24
-27.78
163.4
163.4
38.4
113.48
-11.52
-29.32
45.76
-79.24
-73.82
10.16
10.16
154.9
29.9
29.9
151.42
26.42
26.42
101.5
-55.62
-55.62
-42.45
-42.45
79.07
-170.93
-170.93
-72.63
-35.09
118.55
-6.45
77.53
77.53
59.73
59.73
18.71
70.57
70.57
-179.43
-57.91
-57.91
-168.59
240.46
115.46
-9.54
97.66
97.66
10.2
10.2
131.72
113.92
113.92
-19.98
-61.0
-61.0
130.18
5.18
-119.82
196.36
71.36
71.36
146.44
146.44
-103.56
-5.26
-5.26
-92.72
-64.08
-64.08
103.88
-21.12
109.3
-140.7
-140.7
-42.4
-42.4
32.68
-8.34
-8.34
-26.15
-113.61
-113.61
100.79
-24.21
-149.21
97.31
-27.69
-27.69
47.39
47.39
29.59
-11.43
-11.43
-29.23
161.95
161.95
-88.05
112.03
-12.97
-137.97
85.33
85.33
44.31
44.31
-205.69
-14.51
-14.51
153.45
-96.55
-96.55
1.75
16.07
-108.93
-1.73
35.8
35.8
64.44
64.44
-185.56
115.4
-9.6
51.16
51.16
-82.74
-77.32
-77.32
-71.9
-43.27
-61.07
-61.07
-55.65
-50.23
33.75
-91.25
-91.25
-39.39
-33.97
-33.97
-28.55
-46.35
-17.71
-17.71
-12.29
-6.87
123.55
-1.45
-1.45
-19.25
9.39
9.39
14.81
20.23
25.65
25.65
31.07
13.27
-111.73
-4.54
-4.54
24.1
6.3
6.3
34.94
40.36
-0.66
-0.66
51.2
-193.38
-193.38
-193.38
-182.54
-182.54
-182.54
78.3
-171.7
-171.7
89.14
-160.86
-160.86
-160.86
76.76
-173.24
-173.24
110.82
-139.18
-139.18
-139.18
121.66
-128.34
-128.34
109.27
109.27
45.03
45.03
96.89
96.89
125.53
125.53
125.53
-142.27
-142.27
-142.27
141.79
-108.21
-108.21
175.85
-74.15
-74.15
-74.15
163.47
-86.53
-86.53
197.53
-52.47
-52.47
-52.47
138.71
-111.29
-111.29
195.99
195.99
-54.01
-54.01
-48.59
-48.59
-43.17
-43.17
-43.17
-78.78
-78.78
-78.78
205.28
-44.72
-44.72
216.12
-33.88
-33.88
-33.88
226.96
-23.04
-23.04
237.8
-12.2
-12.2
-12.2
248.64
-1.36
-1.36
9.48
9.48
14.9
14.9
20.32
20.32
20.32
7.94
7.94
7.94
-242.06
-4.44
-4.44
52.83
52.83
52.83
-197.17
40.45
40.45
-209.55
28.07
28.07
28.07
-221.93
62.13
62.13
-187.87
-187.87
72.97
72.97
72.97
78.39
-46.61
60.59
60.59
-44.67
-144.51
-117.41
-147.6
158.14
-197.12
-77.14
-60.88
-10.57
-87.19
79.23
-67.05
52.93
69.18
96.28
42.88
59.14
59.14
87.78
87.78
-162.22
-162.22
39.8
152.81
-86.35
-86.35
-104.15
-104.15
-128.91
169.86
232.56
232.56
232.56
-17.44
-17.44
-1.18
-18.98
9.66
20.5
31.34
31.34
18.96
-231.04
29.8
40.63
40.63
40.63
69.27
69.27
74.69
74.69
74.69
62.31
67.73
26.71
107.21
70.07
70.07
-179.93
91.75
91.75
91.75
120.39
9.71
9.71
-147.41
136.64
136.64
136.64
-113.36
101.04
101.04
-148.96
135.1
135.1
135.1
-114.9
169.16
169.16
-80.84
-80.84
156.78
156.78
-93.22
-93.22
167.62
167.62
167.62
-123.4
-123.4
-123.4
-48.32
-66.12
-66.12
-60.7
223.36
223.36
223.36
-26.64
187.76
187.76
-62.24
198.59
198.59
198.59
-51.41
232.65
232.65
-17.35
-17.35
220.27
220.27
-29.73
-29.73
231.11
231.11
231.11
-13.47
-13.47
-13.47
-8.05
20.59
20.59
26.01
-223.99
-223.99
-223.99
36.85
-213.15
-213.15
47.69
53.11
53.11
53.11
58.53
-191.47
-191.47
46.15
46.15
-203.85
-203.85
56.98
56.98
-193.02
-193.02
-193.02
73.24
73.24
73.24
32.22
84.08
84.08
66.28
-183.72
-183.72
-183.72
123.56
-126.44
-126.44
41.52
-208.48
-208.48
-208.48
98.8
-151.2
-151.2
109.64
109.64
-140.36
-140.36
-140.36
120.48
-4.52
-129.52
-129.52
154.54
-95.46
-95.46
-95.46
-113.27
-84.63
-84.63
13.67
-97.01
-97.01
-97.01
163.83
-86.17
-86.17
174.67
-75.33
-75.33
-75.33
162.29
-87.71
-87.71
196.35
196.35
-53.65
-53.65
137.53
137.53
-112.47
-112.47
-112.47
-55.19
-55.19
-55.19
-49.77
-21.13
-21.13
-38.93
-33.51
-33.51
-33.51
227.32
-22.68
-22.68
238.16
-11.84
-11.84
-11.84
202.56
-47.44
-47.44
236.62
236.62
-13.38
-13.38
247.46
247.46
-2.54
-2.54
-2.54
8.3
8.3
8.3
13.72
42.36
42.36
47.78
53.2
53.2
53.2
-196.8
40.82
40.82
-209.18
74.88
74.88
74.88
-175.12
39.27
39.27
-210.73
-210.73
96.55
96.55
-153.45
-153.45
84.17
84.17
84.17
95.01
95.01
95.01
100.43
105.85
105.85
111.27
116.69
116.69
116.69
-133.31
81.09
81.09
-168.91
115.15
115.15
115.15
-134.85
125.99
125.99
-124.01
-124.01
136.83
136.83
136.83
-113.17
-238.17
170.88
170.88
-79.12
181.72
181.72
181.72
-68.28
-86.08
-86.08
-103.88
-52.02
-52.02
-52.02
-69.82
191.02
191.02
-58.98
178.64
178.64
178.64
-71.36
143.04
143.04
-106.96
-106.96
177.1
177.1
-72.9
-72.9
211.16
211.16
211.16
245.22
245.22
245.22
-4.78
-45.8
-45.8
-40.39
-11.75
-11.75
-11.75
-52.77
4.51
-245.49
-245.49
-245.49
15.35
-234.65
-234.65
26.19
26.19
-223.81
-223.81
-223.81
37.03
-87.97
-212.97
-212.97
-202.13
-202.13
-202.13
58.71
40.91
40.91
69.55
69.55
51.75
51.75
-105.37
68.0
96.64
96.64
96.64
78.84
37.82
37.82
112.9
112.9
95.1
95.1
77.3
-47.7
59.5
59.5
88.14
93.56
93.56
93.56
98.98
34.74
34.74
63.38
63.38
92.02
92.02
-18.66
56.42
56.42
56.42
131.5
-118.5
-118.5
-118.5
-89.86
147.76
147.76
-102.24
-102.24
-96.83
-96.83
-114.63
39.01
-85.99
-85.99
81.97
157.05
157.05
157.05
-92.95
-64.31
-64.31
-174.99
-174.99
-53.47
-53.47
44.83
-42.63
-42.63
-42.63
-37.21
-55.01
-55.01
-55.01
-26.37
-90.61
-90.61
-38.75
-38.75
-33.33
-33.33
-4.69
79.29
-45.71
-45.71
-40.29
-11.66
-11.66
-11.66
-6.24
-0.82
-0.82
4.6
4.6
10.02
10.02
15.44
-2.36
-2.36
-2.36
3.06
-84.4
-84.4
-84.4
37.12
42.54
42.54
24.74
24.74
53.38
53.38
12.36
-112.64
41.0
41.0
46.42
51.84
51.84
51.84
80.48
85.9
85.9
68.1
68.1
73.51
73.51
32.49
84.35
84.35
84.35
89.77
95.19
95.19
95.19
100.61
59.59
59.59
111.45
111.45
116.87
116.87
99.07
-25.93
104.49
104.49
63.47
115.33
115.33
115.33
120.75
102.95
102.95
131.59
131.59
-118.41
-118.41
-112.99
8.53
8.53
8.53
-102.15
-143.17
-143.17
-143.17
-91.32
-85.9
-85.9
-103.7
-103.7
-98.28
-98.28
8.92
-116.08
-8.88
-133.88
-133.88
-58.8
-53.38
-53.38
-53.38
-117.62
-65.76
-65.76
-37.12
-37.12
-31.7
-31.7
-72.72
-44.08
-44.08
-44.08
-38.66
-33.24
-33.24
-33.24
-4.6
0.82
0.82
-16.98
-16.98
-58.0
-58.0
72.41
-52.59
124.27
-0.73
-0.73
-18.53
-36.33
-36.33
-36.33
-30.91
20.95
20.95
26.37
26.37
8.57
8.57
-9.23
51.93
34.13
-90.87
62.77
62.77
-205.03
-205.03
-205.03
77.48
106.12
106.12
-27.78
122.38
-127.62
-127.62
133.22
133.22
-116.78
-116.78
74.4
74.4
-175.6
-175.6
-175.6
-118.32
-118.32
-118.32
142.52
-107.48
-107.48
153.36
-96.64
-96.64
-96.64
-114.44
-62.59
-62.59
-103.61
-98.19
-98.19
-98.19
162.65
-87.35
-87.35
150.27
150.27
-99.73
-99.73
207.55
207.55
-42.45
-42.45
-42.45
-54.83
-54.83
-54.83
206.01
-43.99
-43.99
193.63
-56.37
-56.37
-56.37
-27.73
-22.31
-22.31
-63.33
11.75
11.75
11.75
-238.25
22.59
22.59
-227.41
-227.41
10.2
10.2
-239.8
-239.8
21.04
21.04
21.04
31.88
31.88
31.88
-218.12
42.72
42.72
-207.28
53.56
53.56
53.56
35.76
41.18
41.18
46.6
75.24
75.24
75.24
-174.76
86.08
86.08
-163.92
-163.92
96.92
96.92
96.92
-153.08
209.54
84.54
84.54
-165.46
95.37
-154.63
106.21
-143.79
117.05
99.25
-25.75
127.89
110.09
-0.59
-134.49
247.87
-2.13
-112.81
17.61
-107.39
-101.97
42.77
-91.13
-132.15
-103.51
-74.88
-92.68
60.96
-64.04
-81.84
-76.42
-47.78
-42.36
-36.94
-31.52
-26.1
81.1
-43.9
-43.9
-79.5
-79.5
-79.5
1.0
1.0
-104.26
-104.26
-104.26
-23.76
-23.76
4.88
10.29
10.29
10.29
-7.51
26.55
26.55
-223.45
-223.45
37.39
37.39
66.03
66.03
66.03
-201.77
-201.77
-201.77
59.07
-190.93
-190.93
