delta_ms
-27.2
-27.2
110.6
-30.25
-8.55
-33.29
-33.29
127.73
-13.11
-14.64
-62.6
-62.6
121.64
-19.2
-43.94
-45.47
-45.47
92.33
-48.51
-26.81
-28.34
-28.34
109.46
-31.38
-9.68
-34.42
-34.42
126.59
-14.25
-38.99
-17.29
-17.29
142.24
-0.1
-26.33
-6.12
-6.12
130.19
-12.14
-38.38
-41.39
-41.39
-44.4
-24.19
-27.21
-30.22
-30.22
106.09
-36.24
-39.26
-19.05
-19.05
3.4
-43.82
-21.38
-22.16
-70.15
-25.26
-25.26
113.28
-26.82
-4.37
-28.37
-28.37
17.29
-6.71
-30.7
-30.7
-8.26
-8.26
128.05
-14.28
5.92
-20.31
-20.31
139.22
-3.11
-9.14
-9.14
150.39
8.06
121.14
-21.19
-21.19
91.9
-50.43
-30.22
-30.22
-33.24
-33.24
104.56
-36.28
-37.8
-39.32
-39.32
5.59
-42.37
-22.19
-22.19
115.61
-25.24
-3.54
-28.28
-28.28
109.52
-31.32
-56.07
-56.07
-34.37
-34.37
125.16
-17.17
95.91
-46.42
-46.42
89.89
-52.44
-12.03
-12.03
101.06
-41.27
2.16
-47.3
-47.3
112.23
-30.1
-33.11
-12.91
-12.91
9.54
-14.46
-16.01
-16.01
-17.57
-17.57
-65.56
-65.56
96.2
-43.9
-21.45
-22.23
-22.23
93.09
-47.0
-47.78
-47.78
-2.12
-2.12
111.71
-29.87
-8.92
-34.41
-34.41
102.65
-38.94
-20.26
-20.26
140.02
-1.57
-27.06
-29.33
-29.33
130.95
-10.64
-12.91
-12.91
-15.17
-15.17
102.38
-35.48
-34.02
-55.78
-55.78
131.44
-6.42
-3.51
-3.51
137.27
-0.59
93.75
-44.11
-44.11
119.89
-17.98
-16.52
-16.52
-15.06
-15.06
-39.06
6.61
121.93
-18.17
-18.17
120.38
-19.72
-21.27
-21.27
117.27
-22.83
-0.39
-24.38
-24.38
137.38
-2.72
-26.71
-50.71
-50.71
-49.25
-1.35
-23.12
-21.66
-21.66
-18.74
-18.74
-39.04
-39.04
78.52
-59.35
-11.45
-56.43
-56.43
107.57
-30.29
-28.83
-28.83
-27.38
-27.38
136.62
-1.24
0.22
-21.54
-21.54
142.46
4.6
-15.71
-15.71
101.85
-36.01
-34.55
-33.09
-33.09
130.9
-6.96
-28.72
-28.72
-4.04
-4.04
135.25
-4.1
-27.35
-27.39
-27.39
135.12
-4.23
-4.29
-4.29
111.77
-27.58
-4.39
-27.64
-27.64
111.65
-27.7
-4.52
-4.52
-4.55
-4.55
-52.51
-7.59
-55.55
-57.08
-57.08
80.72
-60.12
-39.94
-39.94
121.07
-19.77
-44.51
-69.25
-69.25
91.77
-49.08
-50.6
-50.6
-52.12
-52.12
-27.44
-49.2
-24.52
-46.29
-46.29
-66.59
-63.67
-63.67
123.55
-14.32
-12.86
-34.62
-34.62
129.38
-8.48
-7.02
-7.02
-5.56
-5.56
108.27
-33.32
-35.59
-14.63
-14.63
145.64
4.05
-0.48
-0.48
113.35
-28.24
-53.72
-32.77
-32.77
-174.36
148.45
6.87
-41.84
-41.84
117.24
-25.54
-28.99
-55.67
-55.67
126.63
-16.15
-46.28
-46.28
112.8
-29.98
-10.21
-13.67
-13.67
145.41
2.63
-24.04
-27.5
-27.5
87.76
-52.39
-30.84
-30.84
130.86
-9.3
-10.97
-10.97
127.52
-12.64
-36.69
-37.53
-37.53
124.17
-15.98
-40.04
-40.04
-17.65
-17.65
120.4
-20.19
-44.67
-69.16
-69.16
-0.77
-141.35
-27.79
-27.79
110.26
-30.32
-8.37
-9.64
-9.64
-150.22
11.05
-13.44
-14.7
-14.7
122.06
-19.82
-22.38
-24.94
-24.94
135.03
-6.85
-35.19
-35.19
101.57
-40.31
-42.87
-22.21
-22.21
137.77
-4.11
-29.89
-32.45
-32.45
-57.8
-36.71
-15.62
-17.75
-17.75
142.66
1.21
-24.14
-26.26
-26.26
134.15
-7.3
-9.43
-34.78
-34.78
125.63
-15.82
5.27
-20.08
-20.08
94.32
-46.7
-1.95
-50.09
-50.09
133.97
-7.05
-33.67
-33.67
127.18
-13.84
-61.98
-40.46
-40.46
143.6
2.59
-45.55
-24.03
-24.03
-5.36
-33.12
-37.66
-42.21
-42.21
-28.08
-28.08
-37.17
-37.17
-8.9
23.9
19.36
-19.57
-19.57
18.66
18.66
26.17
26.17
-121.0
-12.76
141.92
-5.25
-5.25
149.43
2.26
-28.82
-36.68
-36.68
122.35
-20.48
-47.21
-50.71
-50.71
108.32
-34.51
-14.8
-41.53
-41.53
117.5
-25.33
110.48
-32.35
-32.35
126.68
-16.15
-42.88
-69.61
-69.61
-24.19
-25.22
-26.24
-50.49
-50.49
111.02
-29.32
-30.35
-31.37
-31.37
106.92
-33.42
-34.45
-35.47
-35.47
149.26
8.92
-38.55
-16.35
-16.35
143.3
1.09
-48.24
-27.91
-27.91
131.74
-10.46
-16.24
-16.24
96.97
-45.24
-1.69
-27.8
-27.8
108.64
-33.57
-13.24
-39.35
-39.35
120.92
-20.66
-22.93
-25.2
-25.2
88.63
-52.95
-32.0
-34.27
-34.27
102.78
-38.8
5.37
-20.12
-20.12
140.16
-1.43
-50.14
-29.19
-29.19
-53.43
-31.24
-32.26
-56.51
-56.51
105.01
-35.34
-13.14
-14.17
-14.17
124.13
-16.22
5.98
-18.27
-18.27
143.24
2.9
-21.35
0.85
0.85
-47.24
-2.44
-4.09
-52.18
-52.18
131.94
-9.03
-33.89
-12.32
-12.32
148.57
7.61
-17.26
-18.91
-18.91
25.89
1.02
-0.62
-25.49
-25.49
156.76
13.93
-12.8
-16.31
-16.31
142.72
-0.11
-3.62
-7.13
-7.13
128.68
-14.15
-17.66
-67.61
-67.61
114.64
-28.18
-54.91
-58.42
-58.42
-61.31
-17.76
-43.87
-23.54
-23.54
136.11
-6.09
-32.2
-35.09
-35.09
124.56
-17.65
2.68
-46.65
-46.65
136.23
-5.98
-8.87
-34.98
-34.98
10.43
-13.81
8.38
-39.08
-39.08
145.65
5.31
4.28
-19.96
-19.96
25.45
1.21
0.18
-24.06
-24.06
137.45
-2.89
-27.14
-28.16
-28.16
85.05
-57.16
-13.61
-16.5
-16.5
143.15
0.94
-48.38
-28.05
-28.05
131.6
-10.61
-13.5
-39.61
-39.61
96.82
-45.38
-48.27
-27.94
-27.94
87.13
-53.21
-54.24
-32.04
-32.04
106.25
-34.09
-35.12
-36.14
-36.14
-13.95
-14.97
-16.0
-17.02
-17.02
5.17
-19.07
-43.32
-21.13
-21.13
139.15
-2.44
-4.71
-30.19
-30.19
106.86
-34.73
-13.78
-16.04
-16.04
121.01
-20.58
-22.85
-25.11
-25.11
111.94
-29.65
-55.13
-57.4
-57.4
-58.43
-13.01
-37.26
-15.06
-15.06
123.23
-17.11
-41.36
-19.16
-19.16
3.03
2.01
0.98
-23.26
-23.26
22.15
-2.1
-26.34
-27.37
-27.37
86.47
-55.12
-10.95
-13.22
-13.22
147.06
5.47
-20.02
-22.28
-22.28
-1.33
-3.6
-29.09
-8.13
-8.13
105.7
-35.89
8.28
-17.2
-17.2
119.85
-21.74
-24.0
-49.49
-49.49
134.0
-7.59
-56.29
-58.56
-58.56
124.93
-16.66
-18.92
-21.19
-21.19
139.08
-2.5
-27.99
-7.04
-7.04
128.77
-14.06
-64.01
-44.3
-44.3
-28.1
-35.12
-35.12
77.48
-65.35
-22.42
-25.93
-25.93
-29.44
-32.95
-13.24
-13.24
-16.75
-16.75
-18.4
-43.26
-68.13
-69.78
-69.78
114.34
-26.63
-29.92
-29.92
130.97
-9.99
-34.86
-59.73
-59.73
8.29
-16.58
-41.45
-41.45
-19.87
-19.87
-21.52
-23.16
-24.81
-49.68
-49.68
88.0
-52.97
-33.04
-33.04
104.63
-36.33
-14.76
-16.41
-16.41
121.27
-19.7
-21.35
-21.35
-22.99
-22.99
114.06
-27.53
-29.79
-55.28
-55.28
128.21
-13.38
-41.13
-41.13
119.14
-22.44
-24.71
-26.98
-26.98
110.07
-31.51
-33.78
-36.05
-36.05
-11.37
-9.91
-9.91
-30.21
-30.21
-27.3
-27.3
-47.6
-47.6
93.18
-44.68
-20.01
-18.55
-18.55
145.45
7.59
-14.17
-14.17
-12.71
-12.71
31.46
5.97
-19.51
-45.0
-45.0
138.49
-3.1
-100.51
-100.51
-9.9
-12.17
-37.65
-39.92
-39.92
120.35
-21.23
-46.72
-46.72
-25.77
-25.77
113.77
-25.34
-48.34
-48.12
-48.12
114.63
-24.47
-24.04
-24.04
115.5
-23.6
-0.17
0.05
0.05
116.36
-22.74
-22.52
-22.52
-45.53
-45.53
94.01
-45.09
-21.66
-44.66
-44.66
118.1
-21.01
-43.79
-43.79
72.52
-66.58
-19.92
-19.71
-19.71
119.83
-19.27
-19.06
-42.06
-42.06
-39.98
-14.68
-35.82
-56.96
-56.96
-29.58
-25.42
-25.42
69.54
-67.7
-19.18
6.11
6.11
124.29
-12.95
-10.87
-10.87
-8.79
-8.79
-7.95
-7.11
-29.49
-28.66
-28.66
134.72
-3.76
-2.09
-2.09
114.85
-23.63
-22.79
-45.18
-45.18
141.42
2.94
-42.66
-42.66
-18.61
-18.61
-17.15
-15.69
-37.45
-35.99
-35.99
128.01
-9.86
-30.16
-30.16
133.84
-4.02
-2.56
-24.32
-24.32
116.45
-21.41
3.27
3.27
-18.49
-18.49
120.42
-19.3
-42.92
-43.33
-43.33
118.81
-20.92
-44.95
-44.95
117.19
-22.53
-46.16
-69.78
-69.78
92.35
-47.37
-24.55
-48.18
-48.18
-70.56
-46.5
-68.89
-44.83
-44.83
-43.15
-41.48
-41.48
121.9
-16.58
-38.97
-61.35
-61.35
-199.83
102.87
-35.62
-35.62
-34.78
-34.78
-12.58
-36.83
-61.08
-38.88
-38.88
122.63
-17.71
-19.76
-19.76
95.31
-45.03
-46.06
-23.86
-23.86
114.43
-25.91
-26.94
-27.96
-27.96
133.55
-6.79
-7.82
-55.28
-55.28
129.45
-10.9
-36.17
-36.17
102.13
-38.22
-16.02
-40.27
-40.27
98.03
-42.32
-43.34
-21.15
-21.15
94.55
-45.18
-22.77
-22.77
116.15
-23.57
-70.82
-70.82
114.53
-25.19
-25.6
-49.22
-49.22
-188.94
112.51
-27.21
-27.21
-27.62
-27.62
133.28
-7.69
-9.34
-34.2
-34.2
126.69
-14.27
-17.57
-17.57
120.11
-20.86
-45.73
-24.15
-24.15
90.3
-50.66
-29.09
-29.09
-30.74
-30.74
-53.74
-53.52
-53.31
-53.09
-53.09
132.88
-6.22
-29.01
-29.01
110.53
-28.57
-28.36
-28.14
-28.14
134.62
-4.49
-4.27
-4.27
-27.27
-27.27
-51.52
-29.32
-30.35
-31.37
-31.37
130.14
-10.21
-11.23
-58.7
-58.7
126.04
-14.31
7.89
-16.36
-16.36
145.16
4.81
3.79
-20.46
-20.46
1.74
-22.51
-0.31
-47.78
-47.78
90.52
-49.83
-28.66
-28.66
-29.69
-30.71
14.7
-32.76
-32.76
128.75
-11.59
-12.62
-36.86
-36.86
99.57
-42.64
-45.53
-48.42
-48.42
-48.42
-30.97
-30.97
-36.75
-36.75
12.69
9.8
-20.44
-20.44
-11.26
-11.26
-41.49
-41.49
140.76
-2.07
110.52
-32.31
-32.31
149.94
7.11
3.6
-46.35
-46.35
137.14
-4.45
109.39
-32.2
-32.2
128.07
-13.51
-15.78
-41.27
-41.27
119.0
-22.58
-48.07
-27.12
-27.12
109.93
-31.65
-33.92
-36.19
-36.19
124.71
-16.26
-41.13
-42.77
-42.77
118.12
-22.85
-24.49
-26.14
-26.14
-4.56
-6.21
-31.08
-32.72
-32.72
12.07
-36.02
-14.44
-39.31
-39.31
122.21
-18.14
-42.38
-20.19
-20.19
94.89
-45.46
-24.29
-24.29
114.0
-26.34
19.07
-28.39
-28.39
86.68
-53.66
-8.25
-9.27
-9.27
-10.3
-57.76
-35.57
-36.59
-36.59
148.14
7.8
-39.67
-17.47
-17.47
97.6
-42.75
2.67
-21.58
-21.58
23.84
-0.41
-24.65
-2.46
-2.46
-2.86
-26.49
-3.67
-27.29
-27.29
18.74
-28.1
-5.29
-5.29
-28.91
-28.91
-6.1
-6.5
-30.12
-30.53
-30.53
15.51
-31.34
-8.52
-32.15
-32.15
-8.09
-30.47
-29.63
-28.8
-28.8
18.48
-27.12
-3.06
-25.45
-25.45
-1.39
-23.77
-22.93
-22.1
-22.1
118.06
-20.42
-19.58
-41.97
-41.97
4.07
-19.55
-19.96
-43.58
-43.58
2.45
-21.17
1.64
-21.98
-21.98
-22.38
0.43
-23.19
-23.6
-23.6
138.54
-1.19
-1.99
-1.99
111.84
-29.75
14.42
-11.06
-11.06
149.21
7.62
-17.86
-20.13
-20.13
140.14
-1.45
-26.93
-29.2
-29.2
131.07
-10.52
-38.27
-38.27
123.87
-15.86
6.96
-39.89
-39.89
-179.61
145.06
5.34
-18.28
-18.28
120.63
-19.09
3.72
-19.9
-19.9
119.01
-20.71
-44.74
-44.74
116.78
-23.57
-24.59
-25.62
-25.62
-3.42
-4.45
-5.48
-29.72
-29.72
131.79
-8.55
-32.8
-10.6
-10.6
104.47
-35.87
-13.68
-37.92
-37.92
8.73
8.95
-37.27
-37.06
-37.06
9.6
-13.4
-13.19
-36.19
-36.19
103.35
-35.76
-12.32
-12.11
-12.11
127.43
-11.67
-34.46
-34.46
151.52
12.41
12.63
-10.37
-10.37
-149.48
13.28
-9.72
-9.51
-9.51
130.03
-9.07
-32.08
-31.86
-31.86
14.79
-8.21
-7.99
-7.78
-7.78
129.9
-11.07
-12.71
-14.36
-14.36
123.31
-17.65
-19.3
-20.95
-20.95
139.95
-1.02
-2.66
-27.53
-27.53
110.14
-30.82
-32.47
-34.12
-34.12
128.64
-10.46
-10.25
-33.25
-33.25
129.51
-9.6
-9.38
-32.38
-32.38
-8.95
-8.73
-8.51
-31.52
-31.52
-8.08
15.35
-7.65
-30.65
-30.65
-32.3
-10.72
-12.37
-14.02
-14.02
123.66
-17.31
-65.4
-20.6
-20.6
117.07
-23.9
-25.54
-50.41
-50.41
110.49
-30.48
-32.13
-10.55
-10.55
127.74
-12.6
-13.63
-37.87
-37.87
123.64
-16.7
-40.95
-41.97
-41.97
-43.0
-20.81
-21.83
-22.86
-22.86
138.66
-1.69
-25.93
-26.96
-26.96
111.96
-27.77
-28.17
-28.57
-28.57
110.34
-29.38
-29.79
-6.97
-6.97
131.94
-7.78
-8.18
-8.59
-8.59
-148.31
13.82
-9.8
-10.21
-10.21
150.07
8.48
6.21
-19.27
-19.27
1.68
-0.59
-5.12
-5.12
-30.61
-9.66
-11.93
-14.19
-14.19
99.64
-41.95
-20.99
-46.48
-46.48
-46.89
-0.85
-24.47
-24.88
-24.88
137.26
-2.47
-26.09
-26.09
-3.28
-3.28
-3.68
-4.08
-27.71
-4.89
-4.89
110.8
-28.92
-6.11
-29.73
-29.73
-29.51
-6.08
-29.08
-28.86
-28.86
17.79
-5.21
-28.22
-28.22
-28.0
-28.0
-4.56
-4.35
-27.35
-27.13
-27.13
19.52
-3.48
-3.26
-3.05
-3.05
-2.21
-1.37
-23.75
0.3
0.3
-138.18
1.98
2.82
3.65
3.65
-18.73
5.33
-17.05
-39.44
-39.44
147.16
8.68
-13.7
-12.87
-12.87
-12.65
-12.43
-35.44
-12.0
127.54
-11.57
-11.35
-11.35
-11.14
-11.14
-34.14
-10.7
-10.49
-10.27
-10.27
13.17
-9.84
-32.84
-9.4
-9.4
14.65
-30.95
-30.11
-29.27
-29.27
110.88
-27.6
-3.54
-3.54
-2.7
-2.7
21.35
-1.03
-0.19
-22.57
-22.57
1.48
2.32
-20.06
-42.44
-42.44
-43.47
1.95
0.92
-23.32
-23.32
22.09
-2.16
-3.18
-4.21
-4.21
134.09
-6.26
-7.28
-8.31
-8.31
106.77
-33.58
-12.41
-12.41
-59.89
8.73
-38.75
-16.57
-16.57
-156.93
27.79
3.52
2.48
2.48
24.66
0.4
-23.86
-24.9
-24.9
136.6
-3.76
-5.84
-5.84
132.18
-8.44
-9.73
-34.25
-34.25
150.21
9.59
8.3
8.3
-16.22
-16.22
5.7
-18.81
3.11
-21.41
-21.41
116.62
-24.0
-26.59
-26.59
-48.02
-23.01
2.01
-19.42
-19.42
144.92
7.39
9.18
-12.24
-12.24
128.87
-8.66
16.36
-5.07
-5.07
19.95
-1.48
23.53
2.11
2.11
25.57
2.6
26.07
3.1
3.1
-135.97
3.6
27.06
4.09
4.09
-134.98
4.59
4.84
5.09
5.09
-133.99
5.58
5.83
5.83
-17.14
-17.14
-43.65
-10.06
-22.9
-22.9
-2.16
77.87
-4.64
-4.64
-9.59
-9.59
-15.36
-15.36
2.08
2.08
2.08
-3.69
-3.69
-9.46
-9.46
-15.24
-15.24
-21.01
-21.01
-21.01
-3.56
-3.56
-55.78
-55.78
-14.35
-14.35
-19.36
-19.36
-19.36
-24.37
-24.37
-75.83
-75.83
-11.18
-11.18
-13.69
-16.19
-16.19
-18.7
-21.2
-21.2
-26.22
-26.22
-29.38
-32.54
-115.39
150.06
67.21
-15.64
-15.64
-18.8
-21.96
-21.96
137.41
-28.29
-28.29
-101.11
-11.39
-92.86
126.15
43.3
-40.93
-40.93
-20.87
-22.65
-22.65
62.52
62.52
-100.02
-30.36
-110.27
133.54
52.27
-30.36
-30.36
62.52
-98.66
-98.66
132.18
-30.36
-30.36
-30.36
-30.36
-30.36
-76.8
-76.8
-7.14
-7.14
